,Nb_Tweets,Nb_Positive_Tweets,Nb_Negative_Tweets,nb_Neutral_Tweets,text,Sentiment_Score,Party,Name,Category
2019-01-01,1,0,1,0,['half somerset mps voted pm deal marcusfysh expected ian tories jsheappey djwarburton supported deal reaction bbcsomerset'],-0.13333333333333333,Conservative,David Warburton,General
2019-01-01,1,0,1,0,['usual hot air michaelgove truth terrible deal discredited prime minister bad country needs voted hackneyabbott labpeoplesvote'],-0.42499999999999993,Labour,Diane Abbott,General
2019-01-01,6,4,1,1,"['mp individual mandate light developments may interpreted mps superceding least terms form take mrs may big mistake effectively lose', 'dominicraab demand explains exclude anyone met anyone iq white english got', 'lab victory ge far foregone conclusion johnny tories cleaning act may answer return policies truly representative parliament tory nasties must go', 'dominic raab went vim vigour vanishing mess created', 'eve artist elainerartist asking us consider changing identity concluding installation spectacular fashion collecting fingerprints mps house commons pictured dominicraab', 'dominicraab well said ukparliament now wretched deal need clean break eu']",0.1446969696969697,Conservative,Dominic Raab,General
2019-01-01,3,3,0,0,"['ambiguous think answer pretty straightforward minor detail given exist per se evolved market yes referendum', 'govt fixed parliament days election want country democratically vote different result undemocratic days result different liamfox wants best ges well lose', 'take politics away re frame brexit deal vote tomorrow eus best deal eu prepared give possibility re negotiation take leave without everything changes']",0.3194444444444444,Conservative,Dr Liam Fox,General
2019-01-01,4,1,0,3,"['anybody explain entering arrangement extricate without agreement party puts us stronger position strong trade deal country waiting hear argument drphillipleemp', 'theresa law stipules deal last resort remain coup dictators nickboles drphillipleemp unrest respect democracy face fury https', 'frank contrite open speech drphillipleemp now ca mps show moral fibre', 'theresa law stipules deal last resort remain coup dictators nickboles drphillipleemp face fury unrest https']",0.08666666666666666,Liberal Democrats,Dr Phillip Lee,General
2019-01-01,1,1,0,0,['sycophantic load nonsense heard edvaizey says wants honour referendum voting amendments actively stops utterly shameful'],0.022222222222222227,Independent,Edward Vaizey,General
2019-01-01,14,9,2,3,"['another day lapsed trussliz amp still nothing clear eu still waits hear uk govt wants latest verification reality see example excellent thread sebastianepayne trip today brussels govt pursuing deal', 'sure proves reality paradoxes setting now english want subcontract solution forrins incompetence every angle even panicking now', 'trust anthony north american perspective causing ireland will make people blood boil starting', 'england long history screwing irish lives culture usa canada famine suppressing dublin partition perceived english inward partitioning irish see', 'oh shut absolute amadán backstop part agreement protect ireland blathering nationalist loons westminster recent events showing us backstop necessary trust perfidious albion', 'trussliz irritating politician week planet', 'seems pov believe course young people actually want share spain greece amp italy youth unemployment statistics https', 'negotiation taking terms dictated us superior masters brussels voted danieljhannan pennymordaunt dominicraab', 'hear cheer audience qt deal wasn t studio heard million cheers throughout land listening jamescleverly rorystewartuk trussliz', 't clean break eu amp engage fear pm won t rule flood voters switching sides delegitimises entire thrust project play', 'voted stop pretending preparing clean break failing dictatorial bullies brussels downside least brits britain', 'oh dear liz really understand take away control people give please wake point', 'earlier year trussliz perhaps drink sum current landscape conhome', 'waiting long time full well knows one almost lie enough times people will believe ring bells across pond']",0.13611111111111113,Conservative,Elizabeth Truss,General
2019-01-01,2,2,0,0,"['vr friendly iealondon director came texas sunk shankerasingham helped junckereu jeremycorbyn johnmcdonnellmp mehdirhasan emilythornberry', 'significant emilythornberry https']",0.375,Labour,Emily Thornberry,General
2019-01-01,1,1,0,0,['useful graphic showing scale defeat tonight lose huge'],0.23333333333333336,Labour,Emma Reynolds,General
2019-01-01,3,1,1,1,"['fantastic evening centralhall brilliant speeches katehoeymp rocco forte ian duncan smith excellent great support event', 'dwp dwppressoffice conservatives guyopperman stole six years pension ignore us louder become', 'least unlike many mps recognises important commodity democracy trust majority vote will terrible risk']",0.33749999999999997,Conservative,Esther McVey,General
2019-01-01,1,1,0,0,['another great debate speech kirstysnp listing various economic detriments chancellor phillip hammond nodding along churchill dog almost everything saying'],0.3333333333333333,Scottish National,Gavin Newlands,General
2019-01-01,2,2,0,0,"['spoke commons withdrawal agreement currently stands predominantly trade reasons division gb northern ireland loss sovereignty britain must better', 'absolutely brilliant article mp greghands withdrawal agreement good disaster us must rejected forms much backstop https']",0.45999999999999996,Conservative,Greg Hands,General
2019-01-01,1,0,0,1,['dwp dwppressoffice conservatives guyopperman stole six years pension ignore us louder become'],0.0,Conservative,Guy Opperman,General
2019-01-01,1,1,0,0,['excellent defense youth rights'],1.0,Scottish National,Hannah Bardell,General
2019-01-01,1,0,1,0,['incompetent mps harman voted flawed without threshold denying uk citizens abroad vote allowing instead anyone commonwealth day vote etc etc political class joke fptp insurance policy'],-0.2833333333333333,Labour,Harriet Harman QC,General
2019-01-01,4,1,1,2,"['failed project time national interest learn fiasco', 'theresa law stipules deal last resort remain coup dictators nickboles drphillipleemp unrest respect democracy face fury https', 'true people disaengaged politics place first place', 'theresa law stipules deal last resort remain coup dictators nickboles drphillipleemp face fury unrest https']",0.019999999999999997,Conservative,Heidi Allen,General
2019-01-01,1,0,1,0,['care perceptions claiming second home allowance lived miles london shameful money spent public services https'],-0.03333333333333333,Conservative,Helen Grant,General
2019-01-01,1,0,0,1,['way want show support rather sofa https'],0.0,Labour,Helen Hayes,General
2019-01-01,5,3,0,2,"['meaningful amendment oh interesting hilarybennmp amendment support largely mps want another https', 'three hours vote move hilarybennmp good prime minister https', 'great speech parliament hilarybennmp', 'geoffrey cox now hilarybennmp', 'last minute move hilarybennmp means https']",0.4523809523809524,Labour,Hilary Benn,General
2019-01-01,1,0,0,1,['bbcdevon breakfast speak sarahwollaston hugoswire see voted bbc news brexit mp vote theresa may deal https'],0.0,Conservative,Hugo Swire,General
2019-01-01,1,1,0,0,['watch returned meeting prime minister leader westminster lsrplaid made clear opposition deal disaster constituents wales'],0.10000000000000002,Plaid Cymru,Hywel Williams,General
2019-01-01,9,3,3,3,"['disgraceful vile statement ianblackfordmp falsely claiming good friday agreement ripped dare snp use sort rhetoric even sinn fein wary engaging snp cares flying fuck northern ireland', 'despite will say uk vote reply scotland will accept will dragged europe majority england thesnp angusmacneilsnp joannaccherry ianblackfordmp', 'ianblackfordmp captured pm true last night defeat break away make progress strategy appease huge mistake', 'nothing new bbcnews bbcpolitics sadly uk govt parliament interest scots scots parliament except money uk finished time', 'utterly abysmal coverage skynews immediately talking ianblackfordmp point order fully expect nonsense bbc course come sky', 'shocking bbcnews skynews presenters talked ianblackfordmp giving point order shocking afneil adamboultonsky bias idiots', 'great speech now ianblackfordmp leader thesnp houseofcommons challenge came absolutely response uklabour front bench shame', 'usual rousing speech ianblackfordmp debate one positives whole shit show enjoyed watching listening throughout', 'delayed promised written concessions brussels ianblackfordmp asks']",-0.06818181818181819,Scottish National,Ian Blackford,General
2019-01-01,2,2,0,0,"['strong words ianlaverymp abuse suffered https', 'strong words ianlaverymp abuse suffered https']",0.4333333333333333,Labour,Ian Lavery,General
2019-01-01,3,2,1,0,"['true irish beef expensive world eu hand outs add wto uk tariff nobody will buy scottish sold supermarkets shortage import argentina four times cheaper viva', 'meant say wto uk tariff adds eu imported beef export tonnes eu import tonnes beef eu ok try gt hit tariffs daft remoaners', 'ah takes response jackiedp good old slander image mention word hey presto wonder long will tweet deleted others sent recently']",0.13749999999999998,Conservative,Jackie Doyle-Price,General
2019-01-01,19,11,3,5,"['key lessons address left behind move away economy', 'dominicraab demand explains exclude anyone met anyone iq white english got', 'nonsense gina miller intervention read way say tories mandate implementing hard mps ca figure send back people general election b ref', 'ca wait attend next brugesgroup meeting wednesday fantastic hear crispinblunt rogerbootle', 'afneil fantastic interview clear questions clear answers makes change tripe hear daily basis msm', 'think better download game brexit negotiator google play https', 'guessing uneducated tweets quite clear educate', 'lies yet kwitters will tell truth', 'today confidence vote proves politicians work look first will vote job time people country first voted leave now leave deal', 'mark francois erg bbc confirms fellow zealot tory brexiteers celebrated may defeat champagne la la hypocrisy drinking france finest product apart cognac course', 'clear explanation eminently qualified gentleman thank america', 'report eu deal scenario appears ok plan https adamboultonsky borisjohnson bbclaurak faisalislam tnewtondunn', 'half somerset mps voted pm deal marcusfysh expected ian tories jsheappey djwarburton supported deal reaction bbcsomerset', 'now britain sailing away lookin empire capt jeremycorbyn enjoy ride will', 'don t want eat hormone treated beef australia seems one benefit leaving eu wto terms think talking mrjamesob lbc', 'today anticipate huge defeat may s brexit may resign pm let vigorous negotiator true brexiteer walk eu deal right borisjohnson', 'theresa may called snap general election asking mandate country tory flavoured brexit mandate lost slim majority tories minority government one voted deal brexit', 'sign viable alternative plan borisjohnson yet', 'eart trust guy luxembourg retired leaveeuofficial borisjohnson']",0.11757936507936508,Conservative,Jacob Rees-Mogg,General
2019-01-01,6,2,1,3,"['jbrokenshire seems brexiteers running around panicing slips fingers seems argument left ref result must honoured cut legs arms nose ears eyebrows flesh wounds ref result must honoured', 'faisalislam bollocking jbrokenshire anti rhetoric journos report opinion invited guests shameful bias one side journalism', 'great westminster evening talking ending homelessness rather inspiring testimonials members shirley tony encouraging cross party commitment amp jbrokenshire', 'jbrokenshire says transparency key mhclg refused release minutes delivery board chairs https cc', 'coming first bbcpolitics answers working people uk using food banks government s response migrant crisis satisfactory even humane contributions jbrokenshire hackneyabbott', 'necessary funding going come destroy economy allowing happen']",0.16875,Conservative,James Brokenshire,General
2019-01-01,1,0,1,0,['says man conservatives supported pulling xmas might loose vote now plan b'],-0.07692307692307693,Conservative,James Cleverly,General
2019-01-01,1,0,1,0,['half somerset mps voted pm deal marcusfysh expected ian tories jsheappey djwarburton supported deal reaction bbcsomerset'],-0.13333333333333333,Conservative,James Heappey,General
2019-01-01,51,26,13,12,"['anyone lies led result need leader appeaser seriously morals accept party leader labour support collapsed unable even maintain parity worst government living memory', 'eventually everyone will catch jeremycorbyn campaign seem amp realise listened outset offering great insight agree near damn saying', 'parliamentary labour party work behind front bench nothing stopping working build coalition clear jeremycorbyn wo lift finger another referendum best forget exists amp move', 'believe jeremycorbyn hasn t yet managed climb fence yrs will miraculously negotiate perfect matter weeks', 'fact nearly everything moaned whined campaign fishing coal mining immigration fault successive british governments pathetic bloody foreigners https', 'uklabour jeremycorbyn see now will please make sure britain leaves ie clean break crafty per majority mandate thank', 'ongoing nationalism biased press biased reporting media especially bbc extra xenophobia racism exceptionism whipped leave co britain thinks superpower less powerful thanks', 'uklabour party wilson won lost wilson solid backing parties press especially jeremycorbyn given opposition press campaign doomed far many', 'outright hypocrisy others say result sacrosanct fault jeremycorbyn pm claim parties accepted welsh devolution questioned https', 'sabotaging deal might sound great plan results people voted happening opening hurt angst sides jeremycorbyn prisonplanet', 'destruction uklabour won t come jeremycorbyn stamp feet attack anyone doesn t agree tow view new aka shoutin know s best ur listenin ppl', 'excellent intervention absolute blinder showing jeremycorbyn woefully uninformed uklabour policy written back napkin', 'second suggested opposition chaos continues jeremycorbyn opposes movement gains popularity deeper trouble amberruddhr ministers ready resign party due', 'groundhog may feel another bribe coming conservatives duponline houseofcommons feel uklabour libdems jeremycorbyn', 'don t care everyone parties meeting putting points view jeremycorbyn called stunt going stunt leaving bigger important individuals', 'ego knows limit evening asking jeremycorbyn come round talks tonight urgency hopeless prime minister cynically needlessly delayed month jeremycorbyn right reject', 'country jeremycorbyn s problem viable alternative stunningly weak opposition https', 'light failure path britain take jeremycorbyn', 'thanks email jeremycorbyn aren t getting penny support brexit ta tell give job tell brexiteers fo ll make', 'received jeremycorbyn says gist theresa may brexit deal defeated country needs election give us money typical always looking skin people dry', 'anyone think jeremycorbyn scored goal timing confidence vote defeat jaws victory', 'tonight saw biggest government defeat jeremycorbyn absolutely right call vote brexit business policing protecting nhs londoners need labour power leading way', 'leader majesty opposition unlike one argue actually job vote unsuccessful will wasted less two days years apart great comparison', 'vote defeat instant reax jeremycorbyn call motion vote confidence government happening', 'absolutely amazing delivery jeremycorbyn tonight s absolute annihilated really played long game truly believe secretly wants', 'one important votes recent history mps tweeting selfies chamber rules shows even contempt mps british public jeremycorbyn vincecable', 'another dreadful speech jeremycorbyn will general election magic better deal next idea pathetic', 'another fantastic speech future prime minister jeremycorbyn tonight beginning end may ounce sympathy', 'great speech jeremycorbyn', 'says man conservatives supported pulling xmas might loose vote now plan b', 'victory yvettecoopermp shows speaking labour jeremycorbyn looks even isolated mps', 'jeremycorbyn will meet prime minister others across parliament find sensible solution works whole country', 'live footage jeremycorbyn inside parliament https', 'christ go irrelevant jeremycorbyn kenclarkemp clearly past time put pasture', 'woman intelligence vicderbyshire bothering even read silly question someone wo jeremycorbyn meet meet terrorists well mr corbyn met mrs may late last year went back agreed', 'eu repeatedly said renegotiation may deal long may red lines remain place may red lines come erg broke dup implies red lines move renegotiation start country party may time', 'will orkney islands declare independence uk scotland following brexit vote', 'tom watson agree lot saying words jeremycorbyn though enough', 'said day government block overturn happen jeremycorbyn', 'wtf jeremycorbyn changing subject govt defeat last night talk issues jeezus moment go jugular utterly bizarre snp leader far aggressive convincing', 'live footage ukparliament last night jeremycorbyn asking vote confidence', 'arguably biggest political crisis lifetime christ knows go idiots two long years sort bloody shambles step jeremycorbyn country needs', 'believe democracy want see mps voted line majority constituents wishes referendum followed beliefs contrary need sacking jeremycorbyn', 'will watching results come jeremycorbyn tabled confidence vote fully cheering don t want brexit must happen rather labour deal may deal', 'took minutes email jeremycorbyn arrive asking donate money start leading effective opposition money jezza', 'now britain sailing away lookin empire capt jeremycorbyn enjoy ride will', 'remember days mps spoke heart heads read notes jeremycorbyn', 'usual angry noises coming government benches jeremycorbyn nerve mention brexit debate vote deal', 'take politics away re frame brexit deal vote tomorrow eus best deal eu prepared give possibility re negotiation take leave without everything changes', 'conclusion labour supporters clear want another referendum will learn leader rebel jeremycorbyn uklabourhttps', 'truth within uklabour shame jeremycorbyn cotton wool ears https']",0.05035171178028324,Labour,Jeremy Corbyn,General
2019-01-01,5,1,2,2,"['faith democracy shattered moment campaign won undeliverable set promises proponents ran away scene attempt avoid blame disaster country time honesty politics', 'omg got nothing fact even know brexit means lack trust everything government two half years original idea heading', 'lies min michaelgove borisjohnson iealondon bbcnews https jeremycorbyn sensanders federicamog justintrudeau mehdirhasan', 'aim eliminate party damaging effects upon country scotland sleep well tomorrow will worst nightmare hope', 's confusing message coming government think says deal now saying s deal says polticial strategist johnmcternan ahead tuesday']",-0.27291666666666664,Conservative,Jeremy Hunt,General
2019-01-01,2,1,1,0,"['incompetent mps harman voted flawed without threshold denying uk citizens abroad vote allowing instead anyone commonwealth day vote etc etc political class joke fptp insurance policy', 'utterly shameful behaviour jessphillips always demanding tolerance others always least tolerant owe brendan huge apology need take long look mirror https']",-0.11428571428571425,Labour,Jess Phillips,General
2019-01-01,1,0,1,0,['jimfromoldham complains gov benches behaviour seen wildly gesticulating shouting typical double standards uklabour'],-0.022222222222222216,Labour Co-operative,Jim McMahon,General
2019-01-01,2,1,1,0,"['manage break noise ll see country faces many challenges recurring winter crisis child many many joswinson', 'richardburgon barracking joswinson speak nicely awfully beastly asking work together bellow slide hour mins start https']",0.125,Scottish National,Jo Swinson,General
2019-01-01,5,2,2,1,"['despite will say uk vote reply scotland will accept will dragged europe majority england thesnp angusmacneilsnp joannaccherry ianblackfordmp', 'strong leadership snp standing case anyone missed joannaccherry earlier fire stvnews itvnews itvborderrb bbcscotlandnews bbcnewsnight', 'outstanding joannaccherry', 'plain hard facts joannaccherry theresa may barely confidence party put bc none gumption step plate scotland never confidence never will', 'passionate speech joannaccherry']",0.06105442176870748,Scottish National,Joanna Cherry QC,General
2019-01-01,1,0,0,1,['backing may deal rotherham mps story https kevinbarronmp story https waiting comment sarahchampionmp'],0.0,Labour,John Healey,General
2019-01-01,1,1,0,0,['speaker john bercow accepted amdt backbench labour johnmannmp sought protection workers rights health safety environmental standards labour mps might able back'],0.25,Labour,John Mann,General
2019-01-01,2,1,1,0,"['instructions leave eu people opinion based lies crimes criminal act basis fraudulent result', 'vr friendly iealondon director came texas sunk shankerasingham helped junckereu jeremycorbyn johnmcdonnellmp mehdirhasan emilythornberry']",-0.012500000000000011,Labour,John McDonnell,General
2019-01-01,2,1,0,1,"['really looking forward brugesgroup meeting wednesday johnredwood supporters labourleave proud member fantastic organisation important work', 'please bear mind week local votes local people voice sir john wokingham']",0.3,Conservative,John Redwood,General
2019-01-01,1,0,1,0,['johnstevensonmp voted unlike majority constituents carlisle comprehensively voted eu week johnstevensonmp voted yvettecoopermp amendment failed bid delay uk departure eu'],-0.5,Conservative,John Stevenson,General
2019-01-01,3,2,0,1,"['bullshit now everything stems made bullshit', 'wonderful speech johnnymerceruk realities taking table capitulation advantages true proper', 'lab victory ge far foregone conclusion johnny tories cleaning act may answer return policies truly representative parliament tory nasties must go']",0.36250000000000004,Conservative,Johnny Mercer,General
2019-01-01,2,2,0,0,"['former education secretary justinegreening tells emmabarnett s surprised ministers haven t resigned theresa may s cabinet defeat s pretty clear now decisions taken government', 'justinegreening government recognise opposition mps blame mps supporting deal person steering titanic iceberg blaming iceberg getting way let']",0.13999999999999999,Conservative,Justine Greening,General
2019-01-01,4,3,1,0,"['fantastic evening centralhall brilliant speeches katehoeymp rocco forte ian duncan smith excellent great support event', 'clear common sense question katehoeymp asking another vote arsenal refusing acknowledge fa cup final defeat manutd asking replay single winning goal scored injury time', 'katehoeymp retweets polls sunderland problem sunderland four hours north vauxhall remains seen really represents pun intended', 'uklabour org vauxhall cringe narrow minded speak emerges mind katehoeymp another one resemble london england know']",0.3025974025974026,Labour,Kate Hoey,General
2019-01-01,5,4,1,0,"['agree entirely every time asked tests explains come response gets yes realistic becoming impossible hold govt account promises made campaign', 'attitude go ignore everyone push brexit responsible govt debated result parl formed committee discuss act outcome', 'great hear spoke labour party s position direction country taking following government s emphatic defeat last week s', 'thanks email jeremycorbyn aren t getting penny support brexit ta tell give job tell brexiteers fo ll make', 'true took mays majority away june huge support party members front bench corbyn revolution beginning']",0.17272727272727273,Labour,Keir Starmer,General
2019-01-01,1,0,1,0,['disgusting comment representative despicable party'],-1.0,Conservative,Kemi Badenoch,General
2019-01-01,1,0,1,0,['shambles expected feel kevanjonesmp raises great point shafted north due bad connections nearly noone listen'],-0.004999999999999954,Labour,Kevan Jones,General
2019-01-01,3,0,0,3,"['fulfil promise may deal brings closer ties figure generations extract voted leave closer ties', 'backing may deal rotherham mps story https kevinbarronmp story https waiting comment sarahchampionmp', 'shame kevinbarronmp siding may tomorrow vote going party vote govt blood hands deaths arising austerity policies think resign']",0.0,Labour,Kevin Barron,General
2019-01-01,1,0,0,1,['bbcdevon breakfast speak sarahwollaston hugoswire see voted bbc news brexit mp vote theresa may deal https'],0.0,Conservative,Kevin Foster,General
2019-01-01,2,2,0,0,"['absolute disaster day one kirstysnp says pm reached deal something people actually want reject tap expand', 'another great debate speech kirstysnp listing various economic detriments chancellor phillip hammond nodding along churchill dog almost everything saying']",0.24,Scottish National,Kirsty Blackman,General
2019-01-01,2,2,0,0,"['people s vote need even big brains lords commons agree extricate uk vice grip precisely reason need words mickey flannigan', 'complete cluster shambles lib dem laylamoran wants democratic exit form people vote tap expand']",0.175,Conservative,Layla Moran,General
2019-01-01,1,1,0,0,['powerful resonant contribution liambyrnemp today debate absolutely bang money'],0.25,Labour,Liam Byrne,General
2019-01-01,3,3,0,0,"['think better download game brexit negotiator google play https', 'good speech lisanandy apart returning decision people bit', 'impressive speech lisanandy danger british democracy resulting party political shenanigans power hoarding well done']",0.3,Labour,Lisa Nandy,General
2019-01-01,1,1,0,0,['leicesterliz sky news good good mp blah blah reform cameron went ask reform eu said go away last option voted respect skynews'],0.4666666666666666,Labour,Liz Kendall,General
2019-01-01,1,0,1,0,['want peaceful first organize exit illegal union forced benefitted law karma ultimately will strike innercitypress'],-0.06000000000000001,Labour,Liz McInnes,General
2019-01-01,1,1,0,0,['watch returned meeting prime minister leader westminster lsrplaid made clear opposition deal disaster constituents wales'],0.10000000000000002,Plaid Cymru,Liz Saville Roberts,General
2019-01-01,1,1,0,0,['remember conservatives called threw away majority unneeded election gave billion thus shifting power recently decided d good idea hold vote confidence party leader'],0.35,Conservative,Lucy Allan,General
2019-01-01,1,1,0,0,['uk democracy find many brave words coming houseofcommons respecting much easier take readily ignore numerous illegalities lies cheating amp manipulation associated infamous piece unbinding advice ends'],0.19999999999999998,Conservative,Lucy Frazer,General
2019-01-01,1,1,0,0,['got leader shad sec pretty much called entire process start fact leader called perfectly campaign wanted find consensus done months ago ergo trust soz'],0.27,Labour Co-operative,Lucy Powell,General
2019-01-01,3,2,1,0,"['half somerset mps voted pm deal marcusfysh expected ian tories jsheappey djwarburton supported deal reaction bbcsomerset', 'yes sure will enjoy listening hot air emitting marcus philip man going dire esther mcvey whilst using uk residents behind backs', 'great see brugesgroup will putting another even next week vote houseofcommons fantastic hear philipdaviesuk giselastuart marcusfysh https']",0.187037037037037,Conservative,Marcus Fysh,General
2019-01-01,1,0,1,0,['meaglemp tonight will voting theresa may bad brexit deal fails meet promises made referendum settles nothing'],-0.5999999999999999,Labour,Maria Eagle,General
2019-01-01,1,1,0,0,['great comment constituent least know mp likely anyone shropshirestar bbcshropshire clue mpritcharduk will today worryingly silent https'],0.125,Conservative,Mark Pritchard,General
2019-01-01,6,5,1,0,"['afneil s excruciating interview matthancock revealing mindbogglingly government unprepared outcome b minister far convinced gov t policy c government plan b', 'thank interview bbc tonight matt alone worth tv licence feenever laughed much life failure give answer single question andrew neil impressive good work', 'matthancock krishgm pm going talk people right across house frontbenchers side dup going find balance parliament commands majority', 'utterly laughable performance matthancock questioning neil', 'seeing matthancock getting ripped shreds live tv delicious ca wait disgusting tory fingers removed', 'absolute cringe matthancock looks really awkward debating afneil brilliant viewing regardless']",0.18962391774891774,Conservative,Matthew Hancock,General
2019-01-01,9,3,3,3,"['goes parliament stories ardendraught quoted michaelgove campaign promised bright future reassessed vote unleashed anti immigrant rhetoric beleives affront democracy', 'shit shovelling gave days donor exposed member nick griffin lbc michaelgove promised investigate amp return tainted source https', 'lies min michaelgove borisjohnson iealondon bbcnews https jeremycorbyn sensanders federicamog justintrudeau mehdirhasan', 'michaelgove nasty smearing deflect useless government labourcopeland', 'michaelgove chap single handedly ruined education country teachers ecstatic removed post anyone suggesting good leader needs think', 'nicktorfaenmp seriously suggest say trade deals think michaelgove right much indeed will wake daydreams', 'michaelgove come lines isnatead ripping winter expect', 'usual hot air michaelgove truth terrible deal discredited prime minister bad country needs voted hackneyabbott labpeoplesvote', 'michaelgove davidedrew message tories bust uk farming blackmail used shambles government wedded deal ukparliament fooled tory nonsense']",-0.13707482993197279,Conservative,Michael Gove,General
2019-01-01,1,0,0,1,['reaction conorburnsuk sir christopher chope robertsymshttps'],0.0,Conservative,Michael Tomlinson,General
2019-01-01,1,0,1,0,['disappointed way behaved one listening people put mp s another will vote never rather spoil ballot paper send back'],-0.375,Conservative,Nadine Dorries,General
2019-01-01,1,0,0,1,['piersmorgan defended grandfather winston churchill morning nsoames waves white flag surrenders germany france belgium poland voting keep britain vassal state eu axis apple fell miles winston s tree'],0.0,Conservative,Nicholas Soames,General
2019-01-01,5,2,1,2,"['nickboles well aware electorate demanding take back control response take back control electorate arrogance putting us course civil unrest see continent https', 'paralysis parliament theresa may many defeats parliament stem theresa may losing last general election terms time new', 'go almost feels blind leading blind seems caused division misunderstandings government need honestly ask public now wish second vote', 'theresa law stipules deal last resort remain coup dictators nickboles drphillipleemp unrest respect democracy face fury https', 'theresa law stipules deal last resort remain coup dictators nickboles drphillipleemp face fury unrest https']",0.03831168831168831,Independent,Nick Boles,General
2019-01-01,1,0,0,1,['nickhurduk braver colleagues party made look total coward sticking neck'],0.0,Conservative,Nick Hurd,General
2019-01-01,1,1,0,0,['nicktorfaenmp seriously suggest say trade deals think michaelgove right much indeed will wake daydreams'],0.0507936507936508,Labour,Nick Thomas-Symonds,General
2019-01-01,4,0,0,4,"['dear neither husband email', 'theresa law stipules deal last resort remain coup dictators nickboles drphillipleemp unrest respect democracy face fury https', 'government held account today amendment one mps tories now job government opposition mr corbyn thank god likes dominic grieve yvettecoopermp et al', 'theresa law stipules deal last resort remain coup dictators nickboles drphillipleemp face fury unrest https']",0.0,Conservative,Nicky Morgan,General
2019-01-01,1,1,0,0,['excellent speech nigeldoddsdup setting record straight tiresome lie use scaremonger'],0.2333333333333333,Democratic Unionist,Nigel Dodds,General
2019-01-01,1,1,0,0,['ok result referendum hear reason sutton colville voter eu dictating us stealing money surely draw line nigelmp'],0.5,Conservative,Nigel Evans,General
2019-01-01,1,0,1,0,['go almost feels blind leading blind seems caused division misunderstandings government need honestly ask public now wish second vote'],-0.08,Independent,Oliver Letwin,General
2019-01-01,1,0,0,1,['line day johnjcrace step forward owenpaterson yet insisted northern ireland border solved imaginary technology operated cc borderirish'],0.0,Conservative,Owen Paterson,General
2019-01-01,1,1,0,0,['timely welcome info local residents paulmaynarduk full explanation voted support may withdrawal agreement concern ref parliamentary rules amp mps determined stop regardless constituents views info office'],0.3833333333333333,Conservative,Paul Maynard,General
2019-01-01,1,1,0,0,['go vote confidence government general election play successful'],0.4,Scottish National,Paul Sweeney,General
2019-01-01,1,1,0,0,['tourists deported new zealand jeremycorbyn pennymordaunt mehdirhasan sadiqkhan'],0.13636363636363635,Conservative,Penny Mordaunt,General
2019-01-01,1,0,0,1,['will never stop time change exit'],0.0,Scottish National,Pete Wishart,General
2019-01-01,13,5,6,2,"['brazenness amp peterboneuk demands demonstrates grip believe amp policy surely past time party amp wrest back control lunatic fringe', 'peterboneuk wo furious leave let make sure without ruining peoples lives millionaires insulated try remembering worry work amp money', 'people ignored shouting day one remainers controlling systematically destroying god help conservatives happen', 'https peterboneuk andreajenkyns jeremylefroy jdjanogly lead negotiator standby rapid developments move fixed position reform current federation confederation', 'excellent peterboneuk', 'people business will go wall lousy planning combined unfit purpose brp business resilience plan amp refrain blaming every opportunity', 'yes typical anti bias brussels broadcasting corporation bbcnewsnight daviddavismp owenpaterson bbcnickrobinson peterboneuk bbclaurak afneil bbcnickrobinson telegraph', 'borisjohnson stevebakerhw daviddavismp dominicraab peterboneuk billcashmp s gone quite folks left speaker house destroying whilst look', 'lies much cold hard facts maybe look harder overwhelming evidence future outside future bright futures', 'people voted brexit duty try encourage mps remove bercow position speaker intent whatever stop katehoeymp peterboneuk', 'alex jones trump declare national emergency oval office https via youtube liamfox daviddavismp borisjohnson peterboneuk brexitcentral', 'better still make referendums legally binding stop rogue remain loving mp stuffing people democracy', 'will reduce uk trade deals zero currently uk trade deals almost every country earth thanks part will mean starting scratch less clout worse trade deals']",0.03973214285714285,Conservative,Peter Bone,General
2019-01-01,2,2,0,0,"['yes sure will enjoy listening hot air emitting marcus philip man going dire esther mcvey whilst using uk residents behind backs', 'great see brugesgroup will putting another even next week vote houseofcommons fantastic hear philipdaviesuk giselastuart marcusfysh https']",0.2785714285714285,Conservative,Philip Davies,General
2019-01-01,3,1,2,0,"['go almost feels blind leading blind caused division misunderstandings government need honestly ask public now wish second uk vote philiphammonduk', 'found two excellent quotes borisjohnson philiphammonduk back happy resolution looking bojo philip probably right ca cake eat', 'go almost feels blind leading blind seems caused division misunderstandings government need honestly ask public now wish second vote philiphammonduk']",0.09183673469387754,Conservative,Philip Hammond,General
2019-01-01,1,1,0,0,['enjoyed today debate sides house look forward tomorrow culminating decisive vote tomorrow evening good photo btw'],0.6,Labour Co-operative,Preet Gill,General
2019-01-01,1,1,0,0,['really looking forward brugesgroup meeting wednesday johnredwood supporters labourleave proud member fantastic organisation important work'],0.44999999999999996,Conservative,Priti Patel,General
2019-01-01,1,1,0,0,['getting straight answer nailing jelly wall afneil bbcnews skynews'],0.2,Labour,Rebecca Long-Bailey,General
2019-01-01,1,0,1,0,['half somerset mps voted pm deal marcusfysh expected ian tories jsheappey djwarburton supported deal reaction bbcsomerset'],-0.13333333333333333,Conservative,Rebecca Pow,General
