,Nb_Tweets,Nb_Positive_Tweets,Nb_Negative_Tweets,nb_Neutral_Tweets,text,Sentiment_Score,Party,Name,Category
2018-12-01,2,0,1,1,"['uklabour jeremycorbyn johnmcdonnellmp pursuing investigations abuse corrupt referendum process party believing rule law want turn blind eye instructions seumasmilne fear nothing hide', 'various reasons including don t salimlamranioff johnmcdonnellmp philhayyep sensanders hackneyabbott']",-0.3333333333333333,Labour,John McDonnell,Leave EU
2018-12-01,1,1,0,0,['came new statesman article called ways peoplesvote lib dem supporters large social media network feed articles leaveeuofficial'],0.127994227994228,Conservative,Joseph Johnson,Leave EU
2018-12-01,3,2,0,1,"['direction us job', 'wins anyway will still place except divided disruption businesses end expect better decent mps justinegreening wesstreeting rhonddabryant carolinelucas', 'already unequivocally decided issue v vote final deal will simply may pretend clean exit per voters instructions trade rules later agree deal position strength']",0.1904761904761905,Conservative,Justine Greening,Leave EU
2018-12-01,2,0,2,0,"['know katehoeymp worrying gets dystopian deal ironically result will united ireland imposed northern ireland escape hell imposed racist little england jihadis', 'someone retweets undemocratic acgrayling blame kate reading peoples vote rightly wrongly people choose mistake maj voted experience voted']",-0.34375,Labour,Kate Hoey,Leave EU
2018-12-01,1,1,0,0,['excellent explained perfect compromise far split side aside factual analysis tell far best option dismissing'],0.64,Labour,Liz Kendall,Leave EU
2018-12-01,1,0,1,0,['seems sort representatives people long taken senses constituents interests marcusfysh liamfox poison rising levels'],-0.05,Conservative,Marcus Fysh,Leave EU
2018-12-01,1,0,1,0,['options us flawed deal negotiation unlike anything promised british people damaging option serve long term national interest https'],-0.18333333333333335,Conservative,Mark Pritchard,Leave EU
2018-12-01,5,2,1,2,"['asking michaelgove record lbc promising investigate return tainted sources relation donation former bnp member gladys bramall made uk better place shameful https', 'borisjohnson michaelgove promised house bosses voting make easier recruit chefs s asia now killing industry patel johnson gove nothing maybe laugh https', 'michaelgove blows faith happened campaign lied tories gave private companies control public services assessments based poorly written assessor assumptions minute session etc', 'might afford u cover mr gove indisputable mercy eu withdraw backstop vote put position', 'michaelgove quizzing voted expect deselection snubbing sides']",0.08571428571428572,Conservative,Michael Gove,Leave EU
2018-12-01,1,1,0,0,['mostly greedy tories reined worst excesses years real life project fear tory government eu constraints even labour win general election tories will back soon uncaring'],0.09166666666666667,Labour Co-operative,Mike Gapes,Leave EU
2018-12-01,3,1,1,1,"['believe fred wo voting jeremycorbyn though populist party will quickly emerge uk eu sm cu raison will take uk eu will attract voters conservatives uklabour millions', 'nadinedorries joke runs away fights confrontation pushed think country voted', 'seats voted behind compromise offer will facing soon backlash will probably end nightmare scenario led minority government ft']",-0.033333333333333354,Conservative,Nadine Dorries,Leave EU
2018-12-01,2,1,1,0,"['people behind found online literature transparent know dirty money came saying second ref people using brexit political games bit rich party behaved', 'neither option genuinely provide exit per voted million us means exit continuing attach subject uk betraying party members party manifesto country']",-0.05595238095238094,Independent,Nick Boles,Leave EU
2018-12-01,2,2,0,0,"['watching hoc debate passionate speech nigelmp supporting vote people lancashire eu lost house waiting see bwallacemp markhendrickmp preston voted', 'watching hoc debate passionate speech nigelmp supporting vote people lancashire eu lost house waiting see bwallacemp markhendrickmp preston voted']",0.1,Conservative,Nigel Evans,Leave EU
2018-12-01,1,1,0,0,['neither option genuinely provide exit per voted million us means exit continuing attach subject uk betraying party members party manifesto country'],0.11666666666666668,Independent,Oliver Letwin,Leave EU
2018-12-01,2,2,0,0,"['s shallow m glad won save us likes entitled remainers serving always re disgrace', 'yes never really got honest answer borisjohnson explained standing pm probably realised sold public dud yes agree know full implications vandalous act']",0.16944444444444443,Conservative,Owen Paterson,Leave EU
2018-12-01,1,0,1,0,['lesson learned debacle failed address key issues now facts emerged appears leads still enough dialogue mps addressing myths key issues'],-0.125,Labour,Owen Smith,Leave EU
2018-12-01,1,1,0,0,['peterboneuk knowingly spouts lies s gdp dropped top performing economy poorest gdp shrunk easy ride lying behind moniker'],0.17777777777777778,Conservative,Peter Bone,Leave EU
2018-12-01,1,0,1,0,['complete utter waste public money illegally procured cronies laws passed name equally unlawful mp party purporting law order support may either'],-0.09999999999999999,Conservative,Philip Hammond,Leave EU
2018-12-01,3,1,2,0,"['borisjohnson michaelgove promised house bosses voting make easier recruit chefs s asia now killing industry patel johnson gove nothing maybe laugh https', 'course apologised using ethnicity trick curry house bosses voting now suffer eu staff leaving even harder hire chefs south asia patel nothing help probably laughing', 'actually starkest warnings implications come wto option disastrous responsible government allow']",-0.06,Conservative,Priti Patel,Leave EU
2018-12-01,1,0,0,1,['seen weasly replies unelected barwell lidington elected lie stood manifesto know playing word games leader voted recently will keep promise carry ou wishes ref'],0.0,Conservative,Robert Halfon,Leave EU
2018-12-01,2,0,2,0,"['rory part eu ballot understand instruction uk electorate clear ted heath joined eec recall calls us acknowledge britain complicated history rest world', 'listening rory tweet extremely patronising years passed electoral commission found guilty fraud result null void people seen reality let see happens ukeuchallenge starting tomorrow']",-0.205,Conservative,Rory Stewart,Leave EU
2018-12-01,3,1,1,1,"['iranian active measures wind right help drive vote tories either stupid sajidjavid learned trump cynically personally benefit actions hostile foreign nation', 'skripal case cold hearted revenge nothing russia learned chaos immigration cause west syria amazing impact iranians boats ripped whole new layer division', 'now know re joking even admits ll benefits years come']",-0.04847282347282347,Conservative,Sajid Javid,Leave EU
2018-12-01,2,2,0,0,"['came new statesman article called ways peoplesvote lib dem supporters large social media network feed articles leaveeuofficial', 'interesting analogy tory resignations instead remaining fighting cause within mirrors campaign instead remaining fighting cause position highest table']",0.220995670995671,Conservative,Sam Gyimah,Leave EU
2018-12-01,2,0,2,0,"['lesson learned debacle failed address key issues now facts emerged appears leads still enough dialogue mainstream media addressing myths key issues', 'point unless lessons learned debacle failed address key issues now facts emerged appears leads still enough dialogue addressing myths key issues']",-0.125,Conservative,Sarah Wollaston,Leave EU
2018-12-01,1,1,0,0,['maybe represent constituents voted opposed voted good luck next going back basis people'],0.2333333333333333,Conservative,Simon Hoare,Leave EU
2018-12-01,1,1,0,0,['excellent explained perfect compromise far split side aside factual analysis tell far best option dismissing'],0.64,Labour Co-operative,Stella Creasy,Leave EU
2018-12-01,2,1,1,0,"['freedom eu issue immigration small part now way forward follow', 'hey voters secretary stevebarclay confirmed trade deals conveniently negotiated behalf member states benefited will longer automatically benefit deals https']",0.07500000000000001,Conservative,Stephen Barclay,Leave EU
2018-12-01,1,1,0,0,['threats come particularly lies disinformation fraudulent activity campaign never far know threatened anyone'],0.05833333333333333,Labour Co-operative,Stephen Doughty,Leave EU
2018-12-01,2,1,0,1,"['reminder verhoftwat democratically voted entirety vote deal style form whatsoever deal made stronger position', 'true cornish man im cornwall one main reasons s acceptable trawl every fish water boys follow rules waters']",0.2583333333333333,Conservative,Steve Double,Leave EU
2018-12-01,2,1,1,0,"['people changing woken lies used dupe people voting democratic right deal millions miles away promised', 'reason armageddon arrive result vote highly likely much quietly bullish prospect freed eu dead hand dd refers']",0.021428571428571422,Conservative,Steven Baker,Leave EU
2018-12-01,42,20,11,11,"['somehow missed found guilty breaking uk law massive injection cash went straight foreign company banks investigated nca s biggest crimes agency putin mercer cambridge analytica kochs tufton', 'won vote still lost confidence backbenchers right thing step aside give brexit talks real leader us deal hand brexit', 'precision reporting skynews australia things sky news uk t seem fathom humiliation indeed https', 'supportive conservatives policies going party dare want keep people alive voting now https', 'parliament delegated constitutional issue uk people power derives votes million majority people voted parliaments sole role now implement yr spiv brother trying subvert', 'plea businessperson stop scare stories embrace https via brexitcentral', 'sympathy packed live https leave without agreement', 'everyone inside outside uk apart supporters see campaigns corrupt fraudulent conservatives jeremycorbyn complicit', 'promised means got deal stop whinging behind deal suck', 'europhile mps parties complicit withdrawal agreement attempt betray uk electorate may wa deal deliver electorate vote uk eu sm cu', 'pm never intention cahoots eu word go keep us now wto tariffs need pm happen will never take us takes orders eu https', 'working list mp constituencies voted hopefully ready evening', 'wonder many mp constituencies will try justify betrayal claiming assured ignorance especially willful ignorance legitimate defence', 'm labour party member sincerely hope labour government won t work european union ll work better democratic society eu already trying establish ways prevent renationalisation rail etc', 'come people voted list everything want agree ll go remember everyone voted agree s deal', 'yep local mp towing maybot line voted jakeberry sent letter letter ripped disgust area majority voted inc supporters', 'tory mps electorate put gvmnt enact referendum eu shakespeares king lear put better feel saddest thing betrayal never comes enemies', 'watching hoc debate passionate speech nigelmp supporting vote people lancashire eu lost house waiting see bwallacemp markhendrickmp preston voted', 'happened yet falling feet still feet earth saying ground scaremongering look thud holding breath hoping eventually ends reality will hard', 'dear voted lot people vote shitstorm proposing unleash please refrain justifying party saying people want one', 'let hope tory party members local associations voted put equal pressure mps buckle pressure party machine treacherous leader bankers behind terrified losing control us', 'thank prime minister much support admiration deal m afraid m sure s best negotiated s good need house', 'iranian active measures wind right help drive vote tories either stupid sajidjavid learned trump cynically personally benefit actions hostile foreign nation', 'referendum britain eu membership conservatives attempting walk back electoral oblivion actions led hindered divisions within party acted party interest', 'desperate mp sides demanding taken table take table take table thing voted mps', 'seen weasly replies unelected barwell lidington elected lie stood manifesto know playing word games leader voted recently will keep promise carry ou wishes ref', 'utter vapourware see officially leaving negotiating deal will put us even barrel eu ca see people accepting option', 'every man woman dog knows re rubbish country apart best country s people s voted eu', 'result seen live https', 'say liars camp pretended d better won referendum retreated jeer sidelines reality dawned threat jobs young people s prospects country s global status', 'vote tomorrow back watch statement live https let', 't run democracy agree trying redo back door pathetic democratic vote voted really deluded leaving march', 'hear rumour will history vote tomorrow true will much anger sides will confirm borisjohnson states', 'diversity interesting u fellow want diversity immigration outside eu campaign lies mind immigration turkey desirable high noneu immi figures', 'barbara right brilliant candidates manage grasp power needed execute will never understand power transferred cameron disgrace hence painful unneccessary battle', 'nations people understanding place world developed quite distinctly continental neighbours terms think closer wider regard reflected decision', 'right another referendum dived country last lies become bigger exaggerated needs happen now mp paid make decision behalf stay deal end', 'yeah cut children right university education work travel citizenship countries europe devalued wages property will always loathe bbcpolitics lbc conservatives thetimes itvnews', 'watching hoc debate passionate speech nigelmp supporting vote people lancashire eu lost house waiting see bwallacemp markhendrickmp preston voted', 'think vs divide rather left vs right relevant lens view pulling strings uktories led will shambles make deter others leaving', 'course believe something strongly enough work belief problem along remainer will negotiate best possible deal never terms start', 'message country nine days save deal given sell voters might equally claim nine days save country woman']",0.07971548188653453,Conservative,Theresa May,Leave EU
2018-12-01,2,1,1,0,"['voting commited got council gaff mons brexit bigger shock fact fucking won paid working class degree earnt tenancy late streets sir genuinely superbly said', 'unbelievable ignorance beyond belief built xenophobic hatred people england learnt nothing history']",-0.02999999999999998,Labour,Tom Watson,Leave EU
2018-12-01,1,1,0,0,['wins anyway will still place except divided disruption businesses end expect better decent mps justinegreening wesstreeting rhonddabryant carolinelucas'],0.32222222222222224,Labour,Wes Streeting,Leave EU
2018-12-01,1,1,0,0,['garbage start finish referenda legal force hence votes representative democracy joined eu referendum opposed precedent set'],0.2,Liberal Democrats,Zac Goldsmith,Leave EU
2019-01-01,1,1,0,0,['interestingly skynews singled speech alistairburtuk tonight tory party mps meeting addressed saying alistair said accept lost referendum won sky really explain'],0.35,Conservative,Alistair Burt,Leave EU
2019-01-01,1,0,1,0,['hopes general election held accountable wasting money undemocratic destructive disgrace rational mps come together parties protect ensure'],-0.27499999999999997,Conservative,Amber Rudd,Leave EU
2019-01-01,5,5,0,0,"['nicktull said majority voted fill likes almost sobery et al wish deny democracy constituents andrea jenkyns star right side history arrogance beyond belief', 'hope lots people watching andreajenkyns sophyridgesky talking much sense refreshing change string political journo religious zealot skynews normally parades espousing plus', 'andreajenkyns took safe labour seat morley outwood ed balls increased majority despite may unpopularity represents constituents views voted one mps actually integrity', 'alison mcgovern representing voted good represents views constituents shame many parliamentary colleagues voting constituencies', 'nonsensense imply result changed cheating spent millions overwhelming support people put self interest best']",0.32582417582417583,Conservative,Andrea Jenkyns,Leave EU
2019-01-01,2,1,1,0,"['many votes libdems greens uklabour going lose outrage appropriation votes claiming supported parties', 'patronising borderline insulting response l got local party cheek fined overspending without acknowledging proven fact lied cheated jeremycorbyn angelarayner shame u new low https']",-0.07272727272727272,Labour,Angela Rayner,Leave EU
2019-01-01,18,6,7,5,"['great will see proper inquiry massive fraud took place achieve marginal leave majority referendum m given nowhere via arron banks votes delivered refused mixed peter lilley', 'clear trap must removed though anna nice clean break managed wto rules exit eu followed free trade agreements rest world looks sensible way go', 'don t dare pull crap husband died bile duct cancer cholangiocarcinoma pneumonia sepsis june nursed home last days life worked harder anyone ve known never left side except vote', 'nonsensense imply result changed cheating spent millions overwhelming support people put self interest best', 'went parliament today meet group people mps explain went right end meeting guess walked', 'laugh removing people aggressively ignore people selfish political agenda ashamed member party conservatives eu', 'stat uklabour constituencies voting came msm t cake eat coin phrase hear wearing paranoia season s die', 'suddenly intolerable happened soubry politicians subjected viscous verbal attacks miss sourpuss https', 'explain wrong apart course set faux outrage sourbree matched idiotic belief people worth interviewing idea supporters', 'voters endure worse remainers referendum now knows feels', 'gmb mp expects protection people voicing opinion mp constituents voted going public gods sake ukparliament listening either', 'well said someone tweeted earlier sequel call rs thick uneducated brainless educationally challenged understand call', 'sorry meant leaving everything stretched distorted unrecognizably day referendum', 'apart damn disgrace nation halfwits historically illiterate fools stating make britain great blight uk vote https', 'majority constituents voted eu realise offensive assertion need arrogant political elites tory uklabour mps honour bound respect result', 'reflections divisive rhetoric delusional intransigence towards pro least half electorate leaders still removed reason reality bites provides energy voice', 'funding preparing day referendum stood manifesto table people say voted s anna respect democracy', 'people vote june mrs soubry govt said decide million voted many benefits saving billion starters join rest us positive future outside']",0.05246975246975246,Conservative,Anna Soubry,Leave EU
2019-01-01,1,1,0,0,['nicktull said majority voted fill likes almost sobery et al wish deny democracy constituents andrea jenkyns star right side history arrogance beyond belief'],0.2857142857142857,Conservative,Antoinette Sandbach,Leave EU
2019-01-01,1,1,0,0,['t clean break eu engage fear pm won t rule flood voters switching sides delegitimises entire thrust project play'],0.18333333333333335,Labour,Ben Bradshaw,Leave EU
2019-01-01,2,1,0,1,"['mps conservatives uklabour parties listen heed uk electorate telling thing told parliament people want uk eu sm cu promised', 'cabinet government think prominent supporting mp doesn t even t agree means need start scratch defining put fair vote']",0.48333333333333334,Conservative,Bernard Jenkin,Leave EU
2019-01-01,9,5,3,1,"['borisjohnson talk campaign https dirty tricks', 'interesting take mrjamesob two chairs borisjohnson michaelgove voted different lobbies leave now', 'expressing anger voted getting firm guidance jeremycorbyn anything votes now treated divine sanction likes borisjohnson care less', 'need cabinet reshuffle far representative referendum erg either stop meddling allow true brexiteer negotiations simply resign replaced someone erg borisjohnson pm', 'will people never along campaign frustrated whole start present', 'quentin letts daily mail said many us expected straight politicians ignoring us apart', 'borisjohnson feel people understand better parliament time collective wisdom parliament wrong europe appeasement hitler erm', 'well well well borisjohnson dropped standards great will thrive without eu well okay reference cheese onion crisps campaign lied cheated', 'voters apparently think speak vote single mind glad hear lovely people voting blue choose borisjohnson michaelgove giselastuart liamfox jeremycorbyn']",0.0664761904761905,Conservative,Boris Johnson,Leave EU
2019-01-01,1,0,1,0,['don t dare pull crap husband died bile duct cancer cholangiocarcinoma pneumonia sepsis june nursed home last days life worked harder anyone ve known never left side except vote'],-0.225,Conservative,Brandon Lewis,Leave EU
2019-01-01,1,1,0,0,['earlier cmonaghansnp gave way gradysnp asked case whilst many voters switching constituents switching original tweet indicates ll find answer one march'],0.2916666666666667,Scottish National,Carol Monaghan,Leave EU
2019-01-01,3,2,1,0,"['julian fake news experts giving advice formed data expensive different lies clever meme used referendum watch brexit uncivil war need see people want now', 'bbc voxpop days ago home town hull featured young woman early voted grandma told better l age grandma lucky good education', 'carolineflintmp correct worker benefits uk came real sacrifice members eu apparatchiks award benefits primarily men women uk won rights']",0.06388888888888888,Labour,Caroline Flint,Leave EU
2019-01-01,7,4,2,1,"['spending flying back corners eu extremely comfortable lives attend people deriding attacking working classes uk realise sickening', 'sidmouthherald latest poll indicates significant shift devon hugoswire jeremycorbyn vincecable mrjamesob ukparliament davidlammy annasoubrymp carolinelucas', 'voted either stay eu leave eu vote long drawn amount political waffle either side deal deal leave won leave remainer accept won', 'comments patrickharvie carolinelucas regarding man made global warming scam end world extinction cult carbon taxes fool french seems', 'believe thought cabal prominent proponents answers listening alternative ideas merely distraction cut reality fewer want particular brand prefer full member', 'hate hear truth love live lies t handle reality wise words still hearing facts pro voices attempt reasoned point sadly many revert abuse cover insecurity', 'argument changing minds entrenching people dogma made vote way anything creating voters avoids real argument russia change remain']",0.10937001594896333,Green  of England and Wales,Caroline Lucas,Leave EU
2019-01-01,1,0,1,0,['forget add million now pissed shoddy treatment undemocratic mps switch'],-0.3,Conservative,Charlie Elphicke,Leave EU
2019-01-01,1,0,0,1,['majority constituents voted eu realise offensive assertion need arrogant political elites tory uklabour mps honour bound respect result'],0.0,Others,Chris Leslie,Leave EU
2019-01-01,1,0,0,1,['said leave european union didn t say doesn t say deduce preferred option d hope hear leading uklabour politician'],0.0,Independent,Chris Williamson,Leave EU
2019-01-01,3,2,0,1,"['hi tom image taken website prior much final paragraph ringed red truthful', 'genuine question voters understand trying keep trying prevent uk workers freedom work uk students freedom study uk citizens retiring', 'please explain reasons wanting tangible benefits will flow leaving ll wait hold breath']",0.18,Labour,Chuka Umunna,Leave EU
2019-01-01,1,1,0,0,['nah lost clive remotely wanting surely racist realised citizens different race'],0.13333333333333333,Labour,Clive Lewis,Leave EU
2019-01-01,3,1,2,0,"['weak stuff starters prepared day deal immediately given security eu nationals uk per forced daviddavismp concede sequencing undermined daviddavismp parallel strategy via robbins agreed backstop', 'nonsense daviddavismp still parroting myths false promises upon fought campaign https', 'don t miss covers newstalkfm crushing meet faisalislam adamboultonsky dupleader eastantrimmp vincecable daviddavismp peter mandelson plus protesters']",-0.13500000000000004,Conservative,David Davis,Leave EU
2019-01-01,5,3,2,0,"['moved bus russians previously unheard politicians course obnoxiously voters didnt know voting one long catalogue put downs arrogant class eu supremacists', 'sidmouthherald latest poll indicates significant shift devon hugoswire jeremycorbyn vincecable mrjamesob ukparliament davidlammy annasoubrymp', 'rescinding art option campaign teams committed electoral fraud poisoning essence britain destabilized billions made crash currency winners behind propaganda machine', 'superb first time heard full facts politician', 'bit david cut cloth except s mantra nonsense people voted millions million precise majority voted million result labour party die']",0.21583333333333332,Labour,David Lammy,Leave EU
2019-01-01,1,1,0,0,['uklabour exactly implement proper chance labour will risk splitting party issue will kicked road civil service will want strategised start'],0.125,Labour,Diane Abbott,Leave EU
2019-01-01,4,1,1,2,"['dominicraab demand explains exclude anyone met anyone iq white english got', 'michaellcrick right take boris johnson task issue turkey joining eu vote leave including johnson gove party including dominicraab referendum', 'saying irish border issue mooted political mechanism thwart backstop must removed wa', 'voted will probably vote partial don t fully point voting election mean eu']",-0.018112244897959186,Conservative,Dominic Raab,Leave EU
2019-01-01,5,2,1,2,"['hey liamfox thought let know none agreements currently benefits member state formally will force march', 'liamfox let make clear don t population thesnp will wipe floor will cut loose longer fit purpose hope living', 'hey voters remember nugget liamfox', 'voters apparently think speak vote single mind glad hear lovely people voting blue choose borisjohnson michaelgove giselastuart liamfox jeremycorbyn', 'tell us please liam following people outrageously lied campaign financing coming corrupt government regime people longer want liamfox']",-0.008195970695970703,Conservative,Dr Liam Fox,Leave EU
2019-01-01,1,1,0,0,['right thing give people voted sort'],0.2857142857142857,Liberal Democrats,Dr Phillip Lee,Leave EU
2019-01-01,1,1,0,0,['striking lack support voters leave former mps edwardleighmp chris davies backed pm seems upset now majority community doubling toohttps'],0.25,Conservative,Edward Leigh,Leave EU
2019-01-01,2,0,1,1,"['trying stop parliament voted whole passed vote majority referendum voting especially half come constituencies voted', 'suddenly intolerable happened soubry politicians subjected viscous verbal attacks miss sourpuss https']",-0.04444444444444443,Labour,Edward Miliband,Leave EU
2019-01-01,1,1,0,0,['t clean break eu engage fear pm won t rule flood voters switching sides delegitimises entire thrust project play'],0.18333333333333335,Conservative,Elizabeth Truss,Leave EU
2019-01-01,1,1,0,0,['impressed s speech evening tell description everything happened chequers borne everything heard first hand others chilling'],0.25,Conservative,Esther McVey,Leave EU
2019-01-01,1,1,0,0,['ends case voters genuinely need take streets government t take away economic life opportunities us expect us pay voters screwing us much costing save tory party'],0.26666666666666666,Others,Frank Field,Leave EU
2019-01-01,1,0,1,0,['people blackpool whether voted firing line chaotic needs address bread butter issues prices rises predicting people vote worse bbclancashire https'],-0.4,Labour,Gordon Marsden,Leave EU
2019-01-01,2,2,0,0,"['t make silk purse sows ear withdrawal agreement possibly good current deal inside fundamentally failed provide tangible benefits another red herring', 'jacob voted entirety deal bit created vote office sole purpose betraying democratic vote make deal leave stronger position makes good business sense']",0.15,Conservative,Greg Hands,Leave EU
2019-01-01,1,1,0,0,['sidmouthherald latest poll indicates significant shift devon hugoswire jeremycorbyn vincecable mrjamesob ukparliament davidlammy annasoubrymp'],0.4375,Conservative,Hugo Swire,Leave EU
2019-01-01,14,4,4,6,"['dominicraab demand explains exclude anyone met anyone iq white english got', 'website', 'fraudulent fined hm courts god knows part funding came don t dare use word democratic s insult country', 'going comments youtube video disagree maybe yt account pro checked b bias obvious start interview continued throughout exact opposite interviewing', 'started distancing yet bannon farage yet even lot wo order special investigation corruption behind referendum campaign teams', 'firstly two polls two huge media outlets secondly precise remain means wins p', 'stood firm please chief visible proponent take leadership distancing xenophobia', 'jacob voted entirety deal bit created vote office sole purpose betraying democratic vote make deal leave stronger position makes good business sense', 'voted remain stalling europe second referendum tomorrow vote country voted believer democratic system must respect wishes majority even means deal', 'gmb pm way start even got better deal faith', 'see jig type know re keen deal stand profit enormously sinking gbp hoping bankrupt time justice', 'will things cheaper day one will pay wto rates pretending care people less money share calculations help convince us delay brexit deal vote', 'borisjohnson feel people understand better parliament time collective wisdom parliament wrong europe appeasement hitler erm', 'voters endure worse remainers referendum now knows feels']",0.09478458049886622,Conservative,Jacob Rees-Mogg,Leave EU
2019-01-01,1,0,1,0,['held proper scrutiny host wo allow lazy prescriptive answers jamescleverly nothing offer us'],-0.125,Conservative,James Cleverly,Leave EU
2019-01-01,2,1,0,1,"['going email mp jsheappey one supported may fake backstop trap deal tell will giving vote support nice clean managed rules exit eu now majority voted', 'favoured never crashed burned disassociating happens next talk though party policy resigning whip']",0.11666666666666667,Conservative,James Heappey,Leave EU
2019-01-01,22,13,7,2,"['jeremycorbyn talking lack organisation conservatives hypocritical uklabour split conservatives even bizarre organise piss brewery', 'see tweets grammatically compromised deluded fool whose taken lies oligarch profiting offshore funds moscow tufton street plain simple traitor', 'expressing anger voted getting firm guidance jeremycorbyn anything votes now treated divine sanction likes borisjohnson care less', 'patronising borderline insulting response l got local party cheek fined overspending without acknowledging proven fact lied cheated jeremycorbyn angelarayner shame u new low https', 'spending flying back corners eu extremely comfortable lives attend people deriding attacking working classes uk realise sickening', 'haha instructions trilateral commission going well eh already vote june eu case missed rub won lost ca accept thats democracy oh bad word', 'sidmouthherald latest poll indicates significant shift devon hugoswire jeremycorbyn vincecable mrjamesob ukparliament davidlammy annasoubrymp', 'supposed overwhelming evidence everybody half brain seen start something t happen s going cause much strain uk economy', 'deal will hit uk eu folks may love latter pre post eu will largest customers important well short sightness oldies killing', 'voters mp constituencies require votes power will never forgive forget take deal table want permanent cu uklabour jeremycorbyn https', 'put table decision final outset need lobby re join jeremycorbyn', 'strength one weakness never going able dictate terms separation eu decided re prepared accept absolutely reason give concessions voted responsible', 'jeremycorbyn edge starting show anger desperation often see pressed motivations', 'say uklabour ca better deal leaders eu held private meetings jeremycorbyn publicly declared open extending new negotiation understand yet', 'yet many voted u ignore ride roughshod views lose votes many uklabour voters s idiotic jeremycorbyn sees way forward makin way forward', 'know sounds simple divide will bigger bigger truly want divided uk positive progressive modern economy inside benefiting offer', 'alot labour members yearning confidently say yes labour wins will people vote option considering many party now asking', 'make example liars cheats colluders demonstrate vast majority sensible voters corrupted referendum course needs come moral high ground jeremycorbyn', 'voters apparently think speak vote single mind glad hear lovely people voting blue choose borisjohnson michaelgove giselastuart liamfox jeremycorbyn', 'won t seats switched last months uklabour members lab voters majority s losing youth vote key bcos largely way ref wins preference', 'enough silly games now voted eu jeremycorbyn want ge referendum going stop us still wanting eu means deal preferably', 'dear jeremycorbyn johnmcdonnellmp uklabour many characters fit tweet spent last years pontificating left benefit right project fix economy society political landscape']",0.07013859275053307,Labour,Jeremy Corbyn,Leave EU
2019-01-01,1,0,0,1,['faith democracy shattered moment campaign won undeliverable set promises proponents ran away scene attempt avoid blame disaster country time honesty politics'],0.0,Conservative,Jeremy Hunt,Leave EU
2019-01-01,3,2,0,1,"['mp wjo party never run country apart piggy backing tales tories lost votes manifesto telling us national embarrassment think views others vote sm cu fom ecj equals deal', 'government responsibly ask people choose either option deal deal plmt rejected deal resulting govt plmt failing job breaking promise sort one let us hook remaining', 'may pun intended extricate us mess verdict never accepted millions voters easily win']",0.275,Scottish National,Jo Swinson,Leave EU
2019-01-01,2,2,0,0,"['t clean break eu engage fear pm won t rule flood voters switching sides delegitimises entire thrust project play', 'dear jeremycorbyn johnmcdonnellmp uklabour many characters fit tweet spent last years pontificating left benefit right project fix economy society political landscape']",0.16137566137566134,Labour,John McDonnell,Leave EU
2019-01-01,3,1,0,2,"['think lost part b imperfect want see reformed liking power earth even imperial pomp reform outside', 'hi johnredwood thought might take comfort images towns near constituency clearly show popular choice voters trust will stick principles vote deal tomorrow result https', 'stat uklabour constituencies voting came msm t cake eat coin phrase hear wearing paranoia season s die']",0.2,Conservative,John Redwood,Leave EU
2019-01-01,1,0,1,0,['johnstevensonmp voted unlike majority constituents carlisle comprehensively voted eu week johnstevensonmp voted yvettecoopermp amendment failed bid delay uk departure eu'],-0.5,Conservative,John Stevenson,Leave EU
2019-01-01,1,1,0,0,['t clean break eu engage fear pm won t rule flood voters switching sides delegitimises entire thrust project play'],0.18333333333333335,Conservative,John Whittingdale,Leave EU
2019-01-01,3,2,0,1,"['re singularly disingenuous negligible talent endorsing something voters promised apart rich white establishment silver spoon elitist lying guess add liar', 'johnnymerceruk perhaps release figures johnny understand biggest preponderance voters came oaps known xenophobia https', 'quentin letts daily mail said many us expected straight politicians ignoring us apart johnnymerceruk']",0.1625,Conservative,Johnny Mercer,Leave EU
2019-01-01,1,1,0,0,['yorkshireman born bred tell doesn t add resounding call even hadn t illegality campaign exclusion many will lose abandonment idea europe'],0.5,Labour,Jon Trickett,Leave EU
2019-01-01,1,0,1,0,['see tweets grammatically compromised deluded fool whose taken lies oligarch profiting offshore funds moscow tufton street plain simple traitor'],-0.10714285714285714,Conservative,Julian Smith,Leave EU
2019-01-01,1,0,0,1,['nobody side behaves goddard blocking ambulances getting westminster bridge burly men ganging woman preventing entering place work police edl'],0.0,Conservative,Justine Greening,Leave EU
2019-01-01,1,0,1,0,['haha instructions trilateral commission going well eh already vote june eu case missed rub won lost ca accept thats democracy oh bad word'],-0.24999999999999992,Labour,Keir Starmer,Leave EU
2019-01-01,1,1,0,0,['cabinet government think prominent supporting mp doesn t even t agree means need start scratch defining put fair vote'],0.48333333333333334,Conservative,Kemi Badenoch,Leave EU
2019-01-01,1,0,1,0,['mention wales result england fault blame english typical sentiment nicola gang'],-0.08333333333333333,Scottish National,Kirsty Blackman,Leave EU
2019-01-01,1,1,0,0,['t clean break eu engage fear pm won t rule flood voters switching sides delegitimises entire thrust project play'],0.18333333333333335,Labour,Lisa Nandy,Leave EU
2019-01-01,1,1,0,0,['far away reality people country wants voted increasing constantly'],0.10000000000000002,Labour Co-operative,Luciana Berger,Leave EU
2019-01-01,1,0,1,0,['angry elected mp say one wants well fully voted respect views sides end day money gain loose'],-0.12564102564102564,Conservative,Mark Harper,Leave EU
